# DUMP format #2, bez=vkick           , number of particles=           2, dump period=           1, first turn=           1, last turn=          -1, HIGH=F, FRONT=F
# ID turn s[m] x[mm] xp[mrad] y[mm] yp[mrad] z[mm] dE/E[1] ktrack
        2       86     11.20000  8.288450783E-01  2.021079626E-01  1.073563723E+02 -1.478358245E+00 -3.140342007E-01  1.420241245E-04       21
        1       87     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630748E-01  1.420241245E-04       21
        2       87     11.20000  8.291917534E-01  2.021437559E-01  1.073563723E+02 -1.478358245E+00 -3.140336225E-01  1.420241245E-04       21
        1       88     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630748E-01  1.420241245E-04       21
        2       88     11.20000  8.290997629E-01  2.021028263E-01  1.073563723E+02 -1.478358245E+00 -3.140339060E-01  1.420241245E-04       21
        1       89     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630748E-01  1.420241245E-04       21
        2       89     11.20000  8.288580910E-01  2.021137524E-01  1.073563723E+02 -1.478358245E+00 -3.140330986E-01  1.420241245E-04       21
        1       90     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630748E-01  1.420241245E-04       21
        2       90     11.20000  8.292259395E-01  2.021422104E-01  1.073563723E+02 -1.478358245E+00 -3.140326747E-01  1.420241245E-04       21
        1       91     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630747E-01  1.420241245E-04       21
        2       91     11.20000  8.290477282E-01  2.020988007E-01  1.073563723E+02 -1.478358245E+00 -3.140329039E-01  1.420241245E-04       21
        1       92     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630747E-01  1.420241245E-04       21
        2       92     11.20000  8.288833002E-01  2.021198930E-01  1.073563723E+02 -1.478358245E+00 -3.140320042E-01  1.420241245E-04       21
        1       93     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630747E-01  1.420241245E-04       21
        2       93     11.20000  8.292491990E-01  2.021392267E-01  1.073563723E+02 -1.478358245E+00 -3.140317400E-01  1.420241245E-04       21
        1       94     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630747E-01  1.420241245E-04       21
        2       94     11.20000  8.289959693E-01  2.020960658E-01  1.073563723E+02 -1.478358245E+00 -3.140318792E-01  1.420241245E-04       21
        1       95     11.20000  8.292492967E-01  2.021259511E-01  1.073563723E+02 -1.478358245E+00 -3.140630746E-01  1.420241245E-04       21
        2       95     11.20000  8.289191213E-01  2.021259984E-01  1.073563723E+02 -1.478358245E+00 -3.140309225E-01  1.420241245E-04       21
